"entity_cd","entity_name","year","subject","subgroup_name","tested","per_prof"
"000014000000","ERIE County",2019,"Regents Common Core Geometry","Multiracial",168,"69"
"000015000000","ESSEX County",2019,"Regents Common Core Geometry","White",167,"80"
"000015000000","ESSEX County",2019,"Regents Common Core Geometry","Students with Disabilities",10,"60"
"000015000000","ESSEX County",2019,"Regents Common Core Geometry","Small Group Total",5,"100"
"000015000000","ESSEX County",2019,"Regents Common Core Algebra II","White",138,"95"
"000015000000","ESSEX County",2019,"Regents Common Core Algebra II","Small Group Total",6,"83"
"000015000000","ESSEX County",2019,"Regents Common Core Algebra I","White",354,"79"
"000015000000","ESSEX County",2019,"Regents Common Core Algebra I","Students with Disabilities",87,"47"
"000015000000","ESSEX County",2019,"Regents Common Core Algebra I","Small Group Total",7,"100"
"000015000000","ESSEX County",2019,"Regents Common Core Geometry","Parent Not in Armed Forces",172,"80"
"000015000000","ESSEX County",2019,"Regents Common Core Geometry","Not Migrant",172,"80"
"000015000000","ESSEX County",2019,"Regents Common Core Geometry","Not in Foster Care",172,"80"
"000015000000","ESSEX County",2019,"Regents Common Core Geometry","Not Homeless",172,"80"
"000015000000","ESSEX County",2019,"Regents Common Core Geometry","Not Economically Disadvantaged",120,"85"
"000015000000","ESSEX County",2019,"Regents Common Core Algebra II","Parent Not in Armed Forces",144,"94"
"000015000000","ESSEX County",2019,"Regents Common Core Algebra II","Not Migrant",144,"94"
"000015000000","ESSEX County",2019,"Regents Common Core Algebra II","Not in Foster Care",144,"94"
"000015000000","ESSEX County",2019,"Regents Common Core Algebra II","Not Homeless",144,"94"
"000015000000","ESSEX County",2019,"Regents Common Core Algebra II","Not Economically Disadvantaged",105,"93"
"000015000000","ESSEX County",2019,"Regents Common Core Algebra I","Parent Not in Armed Forces",375,"79"
"000015000000","ESSEX County",2019,"Regents Common Core Algebra I","Not Migrant",375,"79"
"000015000000","ESSEX County",2019,"Regents Common Core Algebra I","Not Economically Disadvantaged",188,"82"
"000015000000","ESSEX County",2019,"Regents Common Core Geometry","Non-English Language Learners",172,"80"
"000015000000","ESSEX County",2019,"Regents Common Core Geometry","Male",73,"82"
"000015000000","ESSEX County",2019,"Regents Common Core Geometry","General Education",162,"81"
"000015000000","ESSEX County",2019,"Regents Common Core Algebra II","Non-English Language Learners",144,"94"
"000015000000","ESSEX County",2019,"Regents Common Core Algebra II","Male",76,"92"
"000015000000","ESSEX County",2019,"Regents Common Core Algebra I","Multiracial",9,"89"
"000015000000","ESSEX County",2019,"Regents Common Core Algebra I","Male",210,"74"
"000015000000","ESSEX County",2019,"Regents Common Core Algebra I","General Education",288,"89"
"000015000000","ESSEX County",2019,"Regents Common Core Geometry","Female",99,"79"
"000015000000","ESSEX County",2019,"Regents Common Core Geometry","Economically Disadvantaged",52,"69"
"000015000000","ESSEX County",2019,"Regents Common Core Geometry","All Students",172,"80"
"000015000000","ESSEX County",2019,"Regents Common Core Algebra II","Female",68,"97"
"000015000000","ESSEX County",2019,"Regents Common Core Algebra II","Economically Disadvantaged",39,"97"
"000015000000","ESSEX County",2019,"Regents Common Core Algebra I","Female",165,"85"
"000015000000","ESSEX County",2019,"Regents Common Core Algebra I","Economically Disadvantaged",187,"76"
"000015000000","ESSEX County",2019,"Regents Common Core Algebra I","Black or African American",5,"40"
"000015000000","ESSEX County",2018,"Regents Common Core Algebra II","White",139,"87"
"000015000000","ESSEX County",2018,"Regents Common Core Algebra I","Not Migrant",320,"81"
"000015000000","ESSEX County",2019,"Regents Common Core Algebra II","All Students",144,"94"
"000015000000","ESSEX County",2019,"Regents Common Core Algebra I","All Students",375,"79"
"000015000000","ESSEX County",2018,"Regents Common Core Geometry","White",193,"80"
"000015000000","ESSEX County",2018,"Regents Common Core Algebra II","Not in Foster Care",144,"87"
"000015000000","ESSEX County",2018,"Regents Common Core Algebra II","Male",65,"91"
"000015000000","ESSEX County",2018,"Regents Common Core Algebra II","All Students",144,"87"
"000015000000","ESSEX County",2018,"Regents Common Core Geometry","Female",104,"77"
"000015000000","ESSEX County",2018,"Regents Common Core Geometry","Economically Disadvantaged",72,"76"
"000015000000","ESSEX County",2018,"Regents Common Core Algebra II","Female",79,"84"
"000015000000","ESSEX County",2018,"Regents Common Core Algebra II","Economically Disadvantaged",42,"81"
"000015000000","ESSEX County",2018,"Regents Common Core Algebra I","Small Group Total",9,"89"
"000015000000","ESSEX County",2018,"Regents Common Core Algebra I","Students with Disabilities",75,"43"
"000015000000","ESSEX County",2018,"Regents Common Core Algebra I","General Education",245,"93"
"000015000000","ESSEX County",2018,"Regents Common Core Algebra I","Female",161,"84"
"000015000000","ESSEX County",2018,"Regents Common Core Algebra II","Not Migrant",144,"87"
"000015000000","ESSEX County",2018,"Regents Common Core Algebra II","Parent Not in Armed Forces",144,"87"
"000015000000","ESSEX County",2018,"Regents Common Core Algebra II","Small Group Total",5,"80"
"000015000000","ESSEX County",2018,"Regents Common Core Geometry","Not Migrant",202,"81"
"000015000000","ESSEX County",2018,"Regents Common Core Geometry","Small Group Total",9,"89"
"000015000000","ESSEX County",2018,"Regents Common Core Geometry","Students with Disabilities",8,"75"
"000015000000","ESSEX County",2018,"Regents Common Core Algebra I","White",311,"81"
"000015000000","ESSEX County",2018,"Regents Common Core Geometry","Not in Foster Care",202,"81"
"000015000000","ESSEX County",2018,"Regents Common Core Algebra I","Economically Disadvantaged",143,"67"
"000015000000","ESSEX County",2018,"Regents Common Core Geometry","General Education",194,"81"
"000015000000","ESSEX County",2022,"Regents Common Core Geometry","Not in Foster Care",176,"57"
"000015000000","ESSEX County",2022,"Regents Common Core Algebra II","All Students",142,"72"
"000015000000","ESSEX County",2022,"Regents Common Core Algebra I","All Students",248,"62"
"000015000000","ESSEX County",2022,"Regents Common Core Algebra I","Economically Disadvantaged",114,"53"
"000015000000","ESSEX County",2022,"Regents Common Core Algebra II","Economically Disadvantaged",46,"59"
"000015000000","ESSEX County",2022,"Regents Common Core Geometry","Economically Disadvantaged",50,"52"
"000015000000","ESSEX County",2022,"Regents Common Core Algebra I","Female",104,"63"
"000015000000","ESSEX County",2022,"Regents Common Core Geometry","Female",111,"58"
"000015000000","ESSEX County",2022,"Regents Common Core Algebra II","Female",87,"71"
"000015000000","ESSEX County",2022,"Regents Common Core Algebra I","General Education Students",192,"71"
"000015000000","ESSEX County",2022,"Regents Common Core Geometry","General Education Students",164,"60"
"000015000000","ESSEX County",2022,"Regents Common Core Algebra II","General Education Students",135,"72"
"000015000000","ESSEX County",2022,"Regents Common Core Algebra I","Male",144,"61"
"000015000000","ESSEX County",2022,"Regents Common Core Geometry","Male",65,"57"
"000015000000","ESSEX County",2022,"Regents Common Core Algebra II","Male",55,"73"
"000015000000","ESSEX County",2022,"Regents Common Core Algebra II","Non-English Language Learner",142,"72"
"000015000000","ESSEX County",2022,"Regents Common Core Algebra I","Non-English Language Learner",248,"62"
"000015000000","ESSEX County",2022,"Regents Common Core Algebra I","Not Economically Disadvantaged",134,"70"
"000015000000","ESSEX County",2022,"Regents Common Core Geometry","Not Economically Disadvantaged",126,"60"
"000015000000","ESSEX County",2022,"Regents Common Core Algebra II","Not Economically Disadvantaged",96,"78"
"000015000000","ESSEX County",2022,"Regents Common Core Algebra I","Not Homeless",248,"62"
"000015000000","ESSEX County",2022,"Regents Common Core Algebra II","Not Homeless",142,"72"
"000015000000","ESSEX County",2022,"Regents Common Core Geometry","Not Homeless",176,"57"
"000015000000","ESSEX County",2022,"Regents Common Core Algebra I","Not in Foster Care",248,"62"
"000015000000","ESSEX County",2022,"Regents Common Core Geometry","All Students",176,"57"
"000015000000","ESSEX County",2022,"Regents Common Core Algebra II","Not in Foster Care",142,"72"
"000015000000","ESSEX County",2022,"Regents Common Core Algebra I","Not Migrant",248,"62"
"000015000000","ESSEX County",2022,"Regents Common Core Geometry","Not Migrant",176,"57"
"000015000000","ESSEX County",2022,"Regents Common Core Algebra II","Not Migrant",142,"72"
"000015000000","ESSEX County",2022,"Regents Common Core Algebra I","Parent Not in Armed Forces",248,"62"
"000015000000","ESSEX County",2022,"Regents Common Core Geometry","Parent Not in Armed Forces",176,"57"
"000015000000","ESSEX County",2022,"Regents Common Core Algebra II","Parent Not in Armed Forces",142,"72"
"000015000000","ESSEX County",2022,"Regents Common Core Algebra I","Small Group Total",248,"62"
"000015000000","ESSEX County",2022,"Regents Common Core Algebra II","Small Group Total",7,"71"
"000015000000","ESSEX County",2022,"Regents Common Core Geometry","Small Group Total",176,"57"
"000015000000","ESSEX County",2022,"Regents Common Core Algebra I","Students with Disabilities",56,"30"
"000015000000","ESSEX County",2022,"Regents Common Core Algebra II","Students with Disabilities",7,"71"
"000015000000","ESSEX County",2022,"Regents Common Core Geometry","Students with Disabilities",12,"25"
"000015000000","ESSEX County",2022,"Regents Common Core Algebra II","White",135,"72"
"000015000000","ESSEX County",2021,"Regents Common Core Algebra I","Economically Disadvantaged",69,"71"
"000015000000","ESSEX County",2021,"Regents Common Core Algebra I","Non-English Language Learner",183,"70"
"000015000000","ESSEX County",2021,"Regents Common Core Algebra I","All Students",183,"70"
"000015000000","ESSEX County",2021,"Regents Common Core Algebra I","Students with Disabilities",31,"35"
"000015000000","ESSEX County",2021,"Regents Common Core Algebra I","General Education Students",152,"78"
"000015000000","ESSEX County",2021,"Regents Common Core Algebra I","Small Group Total",5,"80"
"000015000000","ESSEX County",2021,"Regents Common Core Algebra I","White",178,"70"
"000015000000","ESSEX County",2021,"Regents Common Core Algebra I","Male",76,"71"
"000015000000","ESSEX County",2021,"Regents Common Core Algebra I","Parent Not in Armed Forces",183,"70"
"000015000000","ESSEX County",2021,"Regents Common Core Algebra I","Not Migrant",183,"70"
"000015000000","ESSEX County",2021,"Regents Common Core Algebra I","Not Economically Disadvantaged",114,"70"
"000015000000","ESSEX County",2021,"Regents Common Core Algebra I","Female",107,"70"
"000015000000","ESSEX County",2021,"Regents Common Core Algebra I","Not in Foster Care",183,"70"
"000015000000","ESSEX County",2018,"Regents Common Core Algebra I","All Students",320,"81"
"000015000000","ESSEX County",2021,"Regents Common Core Algebra I","Not Economically Disadvantaged",114,"70"
"000015000000","ESSEX County",2021,"Regents Common Core Algebra I","Female",107,"70"
"000015000000","ESSEX County",2021,"Regents Common Core Algebra I","Not in Foster Care",183,"70"
"000015000000","ESSEX County",2021,"Regents Common Core Algebra I","Not Migrant",183,"70"
"000015000000","ESSEX County",2018,"Regents Common Core Geometry","All Students",202,"81"
"000015000000","ESSEX County",2018,"Regents Common Core Algebra I","Male",159,"77"
"000015000000","ESSEX County",2018,"Regents Common Core Algebra I","Non-English Language Learners",320,"81"
"000015000000","ESSEX County",2018,"Regents Common Core Algebra I","Not Economically Disadvantaged",177,"92"
"000015000000","ESSEX County",2018,"Regents Common Core Algebra I","Not Homeless",320,"81"
"000015000000","ESSEX County",2018,"Regents Common Core Algebra II","Non-English Language Learners",144,"87"
"000015000000","ESSEX County",2018,"Regents Common Core Algebra II","Not Economically Disadvantaged",102,"89"
"000015000000","ESSEX County",2018,"Regents Common Core Algebra II","Not Homeless",144,"87"
"000015000000","ESSEX County",2018,"Regents Common Core Geometry","Male",98,"85"
"000015000000","ESSEX County",2018,"Regents Common Core Geometry","Non-English Language Learners",202,"81"
"000015000000","ESSEX County",2018,"Regents Common Core Geometry","Not Economically Disadvantaged",130,"83"
"000015000000","ESSEX County",2018,"Regents Common Core Geometry","Not Homeless",202,"81"
"000015000000","ESSEX County",2021,"Regents Common Core Algebra I","Economically Disadvantaged",69,"71"
"000015000000","ESSEX County",2021,"Regents Common Core Algebra I","Non-English Language Learners",183,"70"
"000015000000","ESSEX County",2021,"Regents Common Core Algebra I","All Students",183,"70"
"000015000000","ESSEX County",2021,"Regents Common Core Algebra I","Students with Disabilities",31,"35"
"000015000000","ESSEX County",2021,"Regents Common Core Algebra I","General Education",152,"78"
"000015000000","ESSEX County",2021,"Regents Common Core Algebra I","Small Group Total",5,"80"
"000015000000","ESSEX County",2021,"Regents Common Core Algebra I","White",178,"70"
"000015000000","ESSEX County",2021,"Regents Common Core Algebra I","Male",76,"71"
"000015000000","ESSEX County",2021,"Regents Common Core Algebra I","Parent Not in Armed Forces",183,"70"
"000016000000","FRANKLIN County",2019,"Regents Common Core Algebra I","White",563,"78"
"000016000000","FRANKLIN County",2019,"Regents Common Core Geometry","White",328,"72"
"000016000000","FRANKLIN County",2019,"Regents Common Core Geometry","Students with Disabilities",15,"40"
"000016000000","FRANKLIN County",2019,"Regents Common Core Geometry","Small Group Total",9,"100"
"000016000000","FRANKLIN County",2019,"Regents Common Core Geometry","Parent Not in Armed Forces",387,"73"
"000016000000","FRANKLIN County",2019,"Regents Common Core Algebra II","White",195,"86"
"000016000000","FRANKLIN County",2019,"Regents Common Core Algebra II","Students with Disabilities",5,"100"
"000016000000","FRANKLIN County",2019,"Regents Common Core Algebra II","Small Group Total",9,"67"
"000016000000","FRANKLIN County",2019,"Regents Common Core Algebra II","Parent Not in Armed Forces",250,"86"
"000016000000","FRANKLIN County",2019,"Regents Common Core Algebra I","Students with Disabilities",115,"43"
"000016000000","FRANKLIN County",2019,"Regents Common Core Algebra I","Small Group Total",8,"88"
"000016000000","FRANKLIN County",2019,"Regents Common Core Algebra I","Parent Not in Armed Forces",673,"78"
"000016000000","FRANKLIN County",2021,"Regents Common Core Algebra I","Economically Disadvantaged",46,"67"
"000016000000","FRANKLIN County",2021,"Regents Common Core Algebra I","Non-English Language Learners",120,"73"
"000016000000","FRANKLIN County",2021,"Regents Common Core Algebra I","All Students",120,"73"
"000016000000","FRANKLIN County",2021,"Regents Common Core Algebra I","Students with Disabilities",9,"33"
"000016000000","FRANKLIN County",2021,"Regents Common Core Algebra I","General Education",111,"77"
"000016000000","FRANKLIN County",2021,"Regents Common Core Algebra I","Small Group Total",120,"73"
"000016000000","FRANKLIN County",2021,"Regents Common Core Algebra I","Male",52,"67"
"000016000000","FRANKLIN County",2021,"Regents Common Core Algebra I","Not Economically Disadvantaged",74,"77"
"000016000000","FRANKLIN County",2021,"Regents Common Core Algebra I","Female",68,"78"
"000016000000","FRANKLIN County",2018,"Regents Common Core Algebra I","Multiracial",9,"78"
"000016000000","FRANKLIN County",2019,"Regents Common Core Algebra I","American Indian or Alaska Native",95,"77"
"000016000000","FRANKLIN County",2019,"Regents Common Core Algebra I","All Students",673,"78"
"000016000000","FRANKLIN County",2018,"Regents Common Core Geometry","Non-English Language Learners",380,"78"
"000016000000","FRANKLIN County",2018,"Regents Common Core Geometry","Not Economically Disadvantaged",216,"77"
"000016000000","FRANKLIN County",2018,"Regents Common Core Algebra I","Not in Foster Care",646,"74"
"000016000000","FRANKLIN County",2018,"Regents Common Core Algebra I","Parent Not in Armed Forces",658,"73"
"000016000000","FRANKLIN County",2018,"Regents Common Core Algebra I","Small Group Total",7,"86"
"000016000000","FRANKLIN County",2018,"Regents Common Core Algebra I","Students with Disabilities",94,"34"
"000016000000","FRANKLIN County",2018,"Regents Common Core Algebra II","Not in Foster Care",269,"84"
"000016000000","FRANKLIN County",2018,"Regents Common Core Algebra II","Parent Not in Armed Forces",269,"84"
"000016000000","FRANKLIN County",2018,"Regents Common Core Algebra II","Small Group Total",7,"86"
"000016000000","FRANKLIN County",2018,"Regents Common Core Geometry","Parent Not in Armed Forces",380,"78"
"000016000000","FRANKLIN County",2018,"Regents Common Core Geometry","Small Group Total",9,"89"
"000016000000","FRANKLIN County",2018,"Regents Common Core Geometry","Students with Disabilities",17,"76"
"000016000000","FRANKLIN County",2018,"Regents Common Core Algebra I","White",540,"71"
"000016000000","FRANKLIN County",2018,"Regents Common Core Algebra II","White",238,"84"
"000016000000","FRANKLIN County",2018,"Regents Common Core Geometry","White",308,"75"
"000016000000","FRANKLIN County",2018,"Regents Common Core Algebra I","All Students",658,"73"
"000016000000","FRANKLIN County",2018,"Regents Common Core Algebra I","American Indian or Alaska Native",97,"85"
"000016000000","FRANKLIN County",2018,"Regents Common Core Algebra I","Black or African American",5,"100"
"000016000000","FRANKLIN County",2018,"Regents Common Core Algebra II","All Students",269,"84"
"000016000000","FRANKLIN County",2018,"Regents Common Core Algebra II","American Indian or Alaska Native",19,"79"
"000016000000","FRANKLIN County",2018,"Regents Common Core Geometry","All Students",380,"78"
"000016000000","FRANKLIN County",2018,"Regents Common Core Geometry","American Indian or Alaska Native",63,"92"
"000016000000","FRANKLIN County",2018,"Regents Common Core Algebra I","Economically Disadvantaged",375,"67"
"000016000000","FRANKLIN County",2018,"Regents Common Core Algebra I","Female",324,"79"
"000016000000","FRANKLIN County",2018,"Regents Common Core Algebra I","General Education",564,"80"
"000016000000","FRANKLIN County",2018,"Regents Common Core Algebra I","Homeless",12,"67"
"000016000000","FRANKLIN County",2018,"Regents Common Core Algebra I","In Foster Care",12,"50"
"000016000000","FRANKLIN County",2018,"Regents Common Core Algebra II","Economically Disadvantaged",95,"77"
"000016000000","FRANKLIN County",2018,"Regents Common Core Algebra II","Female",148,"82"
"000016000000","FRANKLIN County",2018,"Regents Common Core Geometry","Economically Disadvantaged",164,"80"
"000016000000","FRANKLIN County",2018,"Regents Common Core Geometry","Female",196,"79"
"000016000000","FRANKLIN County",2018,"Regents Common Core Geometry","General Education",363,"79"
"000016000000","FRANKLIN County",2018,"Regents Common Core Algebra I","Male",334,"67"
"000016000000","FRANKLIN County",2018,"Regents Common Core Algebra I","Non-English Language Learners",658,"73"
"000016000000","FRANKLIN County",2018,"Regents Common Core Algebra I","Not Economically Disadvantaged",283,"81"
"000016000000","FRANKLIN County",2018,"Regents Common Core Algebra I","Not Homeless",646,"73"
"000016000000","FRANKLIN County",2018,"Regents Common Core Algebra II","Male",121,"85"
"000016000000","FRANKLIN County",2018,"Regents Common Core Algebra II","Multiracial",5,"100"
"000016000000","FRANKLIN County",2018,"Regents Common Core Algebra II","Non-English Language Learners",269,"84"
"000016000000","FRANKLIN County",2018,"Regents Common Core Algebra II","Not Economically Disadvantaged",174,"87"
"000016000000","FRANKLIN County",2018,"Regents Common Core Geometry","Male",184,"78"
"000016000000","FRANKLIN County",2019,"Regents Common Core Geometry","Not Economically Disadvantaged",225,"76"
"000016000000","FRANKLIN County",2019,"Regents Common Core Geometry","Non-English Language Learners",387,"73"
"000016000000","FRANKLIN County",2019,"Regents Common Core Algebra II","Not in Foster Care",250,"86"
"000016000000","FRANKLIN County",2019,"Regents Common Core Algebra II","Not Homeless",250,"86"
"000016000000","FRANKLIN County",2019,"Regents Common Core Algebra II","Not Economically Disadvantaged",147,"88"
"000016000000","FRANKLIN County",2019,"Regents Common Core Algebra II","Non-English Language Learners",250,"86"
"000016000000","FRANKLIN County",2019,"Regents Common Core Algebra I","Not Migrant",663,"78"
"000016000000","FRANKLIN County",2019,"Regents Common Core Algebra I","Not in Foster Care",666,"78"
"000016000000","FRANKLIN County",2019,"Regents Common Core Algebra I","Not Homeless",665,"77"
"000016000000","FRANKLIN County",2019,"Regents Common Core Algebra I","Not Economically Disadvantaged",303,"89"
"000016000000","FRANKLIN County",2019,"Regents Common Core Algebra I","Non-English Language Learners",673,"78"
"000016000000","FRANKLIN County",2019,"Regents Common Core Geometry","Multiracial",6,"67"
"000016000000","FRANKLIN County",2019,"Regents Common Core Geometry","Male",160,"73"
"000016000000","FRANKLIN County",2019,"Regents Common Core Algebra II","Male",112,"89"
"000016000000","FRANKLIN County",2019,"Regents Common Core Algebra I","Multiracial",7,"71"
"000016000000","FRANKLIN County",2019,"Regents Common Core Algebra I","Migrant",10,"60"
"000016000000","FRANKLIN County",2019,"Regents Common Core Algebra I","Male",354,"73"
"000016000000","FRANKLIN County",2019,"Regents Common Core Algebra I","In Foster Care",7,"71"
"000016000000","FRANKLIN County",2019,"Regents Common Core Algebra I","Homeless",8,"88"
"000016000000","FRANKLIN County",2019,"Regents Common Core Geometry","General Education",372,"75"
"000016000000","FRANKLIN County",2019,"Regents Common Core Geometry","Female",227,"74"
"000016000000","FRANKLIN County",2019,"Regents Common Core Geometry","Economically Disadvantaged",162,"69"
"000016000000","FRANKLIN County",2019,"Regents Common Core Algebra II","General Education",245,"86"
"000016000000","FRANKLIN County",2019,"Regents Common Core Algebra II","Female",138,"84"
"000016000000","FRANKLIN County",2019,"Regents Common Core Algebra II","Economically Disadvantaged",103,"83"
"000016000000","FRANKLIN County",2019,"Regents Common Core Algebra I","General Education",558,"85"
"000016000000","FRANKLIN County",2019,"Regents Common Core Algebra I","Female",319,"82"
"000016000000","FRANKLIN County",2019,"Regents Common Core Algebra I","Economically Disadvantaged",370,"68"
"000016000000","FRANKLIN County",2019,"Regents Common Core Geometry","All Students",387,"73"
"000016000000","FRANKLIN County",2019,"Regents Common Core Algebra II","American Indian or Alaska Native",46,"93"
"000016000000","FRANKLIN County",2019,"Regents Common Core Algebra II","All Students",250,"86"
"000016000000","FRANKLIN County",2019,"Regents Common Core Geometry","American Indian or Alaska Native",44,"82"
"000016000000","FRANKLIN County",2022,"Regents Common Core Geometry","General Education Students",342,"48"
"000016000000","FRANKLIN County",2022,"Regents Common Core Algebra II","General Education Students",174,"81"
"000016000000","FRANKLIN County",2022,"Regents Common Core Algebra I","In Foster Care",10,"50"
"000016000000","FRANKLIN County",2022,"Regents Common Core Algebra I","Male",242,"61"
"000016000000","FRANKLIN County",2022,"Regents Common Core Geometry","Male",173,"43"
"000016000000","FRANKLIN County",2022,"Regents Common Core Algebra II","Male",81,"81"
"000016000000","FRANKLIN County",2022,"Regents Common Core Algebra I","Multiracial",13,"69"
"000016000000","FRANKLIN County",2022,"Regents Common Core Geometry","Multiracial",5,"40"
"000016000000","FRANKLIN County",2022,"Regents Common Core Algebra I","Non-English Language Learner",429,"62"
"000016000000","FRANKLIN County",2022,"Regents Common Core Algebra II","Non-English Language Learner",179,"82"
"000016000000","FRANKLIN County",2022,"Regents Common Core Geometry","Non-English Language Learner",363,"46"
"000016000000","FRANKLIN County",2022,"Regents Common Core Algebra I","Not Economically Disadvantaged",225,"70"
"000016000000","FRANKLIN County",2022,"Regents Common Core Geometry","Not Economically Disadvantaged",199,"60"
"000016000000","FRANKLIN County",2022,"Regents Common Core Algebra II","Not Economically Disadvantaged",127,"80"
"000016000000","FRANKLIN County",2022,"Regents Common Core Algebra I","Not in Foster Care",419,"62"
"000016000000","FRANKLIN County",2022,"Regents Common Core Geometry","Not Migrant",363,"46"
"000016000000","FRANKLIN County",2022,"Regents Common Core Algebra II","Not Migrant",179,"82"
"000016000000","FRANKLIN County",2022,"Regents Common Core Algebra II","Parent Not in Armed Forces",179,"82"
"000016000000","FRANKLIN County",2022,"Regents Common Core Algebra I","Parent Not in Armed Forces",429,"62"
"000016000000","FRANKLIN County",2022,"Regents Common Core Algebra I","Small Group Total",8,"38"
"000016000000","FRANKLIN County",2022,"Regents Common Core Algebra II","Small Group Total",8,"100"
"000016000000","FRANKLIN County",2022,"Regents Common Core Geometry","Small Group Total",8,"63"
"000016000000","FRANKLIN County",2022,"Regents Common Core Algebra I","Students with Disabilities",58,"21"
"000016000000","FRANKLIN County",2022,"Regents Common Core Geometry","Students with Disabilities",21,"14"
"000016000000","FRANKLIN County",2022,"Regents Common Core Algebra II","Students with Disabilities",5,"100"
"000016000000","FRANKLIN County",2022,"Regents Common Core Algebra II","White",148,"83"
"000016000000","FRANKLIN County",2022,"Regents Common Core Geometry","White",250,"56"
"000016000000","FRANKLIN County",2022,"Regents Common Core Algebra I","White",341,"67"
"000016000000","FRANKLIN County",2021,"Regents Common Core Algebra I","Economically Disadvantaged",46,"67"
"000016000000","FRANKLIN County",2021,"Regents Common Core Algebra I","Non-English Language Learner",120,"73"
"000016000000","FRANKLIN County",2021,"Regents Common Core Algebra I","All Students",120,"73"
"000016000000","FRANKLIN County",2021,"Regents Common Core Algebra I","Students with Disabilities",9,"33"
"000016000000","FRANKLIN County",2021,"Regents Common Core Algebra I","General Education Students",111,"77"
"000016000000","FRANKLIN County",2021,"Regents Common Core Algebra I","Small Group Total",120,"73"
"000016000000","FRANKLIN County",2021,"Regents Common Core Algebra I","Male",52,"67"
"000016000000","FRANKLIN County",2021,"Regents Common Core Algebra I","Not Economically Disadvantaged",74,"77"
"000016000000","FRANKLIN County",2021,"Regents Common Core Algebra I","Female",68,"78"
"000016000000","FRANKLIN County",2022,"Regents Common Core Algebra II","All Students",179,"82"
"000016000000","FRANKLIN County",2022,"Regents Common Core Geometry","All Students",363,"46"
"000016000000","FRANKLIN County",2022,"Regents Common Core Algebra I","All Students",429,"62"
"000016000000","FRANKLIN County",2022,"Regents Common Core Algebra I","American Indian or Alaska Native",67,"34"
"000016000000","FRANKLIN County",2022,"Regents Common Core Geometry","American Indian or Alaska Native",100,"19"
"000016000000","FRANKLIN County",2022,"Regents Common Core Algebra II","American Indian or Alaska Native",23,"65"
"000016000000","FRANKLIN County",2022,"Regents Common Core Geometry","Economically Disadvantaged",164,"29"
"000016000000","FRANKLIN County",2022,"Regents Common Core Algebra I","Economically Disadvantaged",204,"52"
"000016000000","FRANKLIN County",2022,"Regents Common Core Algebra II","Economically Disadvantaged",52,"85"
"000016000000","FRANKLIN County",2022,"Regents Common Core Algebra II","Female",98,"82"
"000016000000","FRANKLIN County",2022,"Regents Common Core Algebra I","Female",187,"62"
"000016000000","FRANKLIN County",2022,"Regents Common Core Geometry","Female",189,"49"
"000016000000","FRANKLIN County",2022,"Regents Common Core Algebra I","General Education Students",371,"68"
"000017000000","FULTON County",2022,"Regents Common Core Algebra I","All Students",471,"57"
"000017000000","FULTON County",2022,"Regents Common Core Algebra I","White",428,"58"
"000017000000","FULTON County",2022,"Regents Common Core Geometry","White",298,"57"
"000017000000","FULTON County",2022,"Regents Common Core Algebra II","White",222,"58"
"000017000000","FULTON County",2022,"Regents Common Core Geometry","Students with Disabilities",10,"20"
"000017000000","FULTON County",2022,"Regents Common Core Algebra I","Students with Disabilities",65,"18"
"000017000000","FULTON County",2022,"Regents Common Core Algebra II","Small Group Total",9,"44"
"000017000000","FULTON County",2022,"Regents Common Core Geometry","Small Group Total",9,"67"
"000017000000","FULTON County",2022,"Regents Common Core Algebra I","Small Group Total",9,"78"
"000017000000","FULTON County",2022,"Regents Common Core Algebra II","Parent Not in Armed Forces",240,"57"
"000017000000","FULTON County",2022,"Regents Common Core Algebra II","Not Migrant",240,"57"
"000017000000","FULTON County",2022,"Regents Common Core Algebra I","Not Migrant",471,"57"
"000017000000","FULTON County",2022,"Regents Common Core Geometry","Not Migrant",332,"56"
"000017000000","FULTON County",2022,"Regents Common Core Geometry","Not in Foster Care",332,"56"
"000017000000","FULTON County",2022,"Regents Common Core Algebra I","Not Homeless",466,"58"
"000017000000","FULTON County",2022,"Regents Common Core Algebra II","Not Homeless",240,"57"
"000017000000","FULTON County",2022,"Regents Common Core Algebra II","Not Economically Disadvantaged",166,"56"
"000017000000","FULTON County",2022,"Regents Common Core Algebra I","Not Economically Disadvantaged",236,"68"
"000017000000","FULTON County",2022,"Regents Common Core Geometry","Not Economically Disadvantaged",229,"62"
"000017000000","FULTON County",2022,"Regents Common Core Algebra II","Non-English Language Learner",240,"57"
"000017000000","FULTON County",2022,"Regents Common Core Algebra I","Multiracial",9,"44"
"000017000000","FULTON County",2022,"Regents Common Core Geometry","Multiracial",9,"56"
"000017000000","FULTON County",2022,"Regents Common Core Algebra I","Male",227,"56"
"000017000000","FULTON County",2022,"Regents Common Core Algebra II","Male",112,"52"
"000017000000","FULTON County",2022,"Regents Common Core Geometry","Male",172,"58"
"000017000000","FULTON County",2022,"Regents Common Core Algebra I","Homeless",5,"40"
"000017000000","FULTON County",2022,"Regents Common Core Geometry","Hispanic or Latino",16,"31"
"000017000000","FULTON County",2022,"Regents Common Core Algebra II","Hispanic or Latino",9,"33"
"000017000000","FULTON County",2022,"Regents Common Core Algebra I","Hispanic or Latino",25,"48"
